lot_id,ferme_id,coop_id,variete,grade,certification,date_creation
473,7749,58,Forastero,Standard,Aucune,2023-08-14
474,8620,61,Trinitario,Standard,Rainforest Alliance,2023-01-10
475,2180,49,Forastero,Standard,UTZ,2023-07-23
476,1319,72,Trinitario,Standard,Rainforest Alliance,2023-10-26
477,10135,56,Trinitario,Standard,Aucune,2024-09-04
478,9564,90,Forastero,Standard,Aucune,2024-08-19
479,7866,30,Trinitario,Standard,Aucune,2025-01-09
480,4089,90,Forastero,Standard,Aucune,2023-07-14
481,1076,15,Trinitario,Standard,Rainforest Alliance,2024-12-12
482,2499,105,Forastero,Standard,Bio,2024-10-14
483,2837,84,Forastero,Standard,Rainforest Alliance,2023-03-23
484,4130,41,Forastero,Standard,Fairtrade,2024-11-22
485,11543,14,Forastero,Standard,Rainforest Alliance,2024-02-22
486,9469,35,Forastero,Standard,Aucune,2024-03-17
487,6442,96,Forastero,Premium,Aucune,2025-11-05
488,3753,114,Trinitario,Premium,Rainforest Alliance,2024-12-27
489,11378,82,Forastero,Standard,Rainforest Alliance,2023-01-13
490,11260,14,Trinitario,Standard,Rainforest Alliance,2023-05-12
491,11725,109,Trinitario,Standard,Bio,2024-03-20
492,2812,98,Trinitario,Standard,Fairtrade,2024-04-12
493,6703,112,Trinitario,Premium,Aucune,2024-11-17
494,5825,112,Forastero,Standard,Aucune,2024-03-21
495,11788,100,Forastero,Premium,Aucune,2023-01-11
496,1173,80,Forastero,Premium,Aucune,2023-10-21
497,9870,56,Forastero,Standard,Aucune,2024-10-02
498,8859,3,Forastero,Standard,Aucune,2025-10-15
499,9552,27,Forastero,Premium,Fairtrade,2023-04-27
500,6935,55,Forastero,Premium,UTZ,2025-04-10
501,1240,31,Forastero,Standard,Bio,2025-09-07
502,3088,21,Forastero,Standard,Aucune,2025-02-12
503,3572,27,Forastero,Standard,Fairtrade,2023-12-03
504,11334,1,Forastero,Standard,Aucune,2025-10-13
505,5080,15,Forastero,Premium,Rainforest Alliance,2023-08-30
506,306,38,Forastero,Standard,Aucune,2024-03-14
507,3686,53,Forastero,Standard,Fairtrade,2023-12-01
508,11161,11,Forastero,Premium,Aucune,2025-05-24
509,5960,24,Forastero,Premium,Rainforest Alliance,2025-01-23
510,4011,56,Forastero,Standard,Aucune,2025-12-30
511,9044,66,Forastero,Standard,Fairtrade,2023-05-02
512,4432,55,Forastero,Standard,UTZ,2024-04-18
513,544,59,Forastero,Premium,Fairtrade,2025-05-02
514,10082,77,Forastero,Standard,Bio,2025-11-10
515,11681,76,Forastero,Premium,Aucune,2023-10-24
516,5077,69,Forastero,Standard,Aucune,2024-10-09
517,5953,105,Forastero,Standard,Bio,2025-05-16
518,5800,33,Forastero,Standard,Rainforest Alliance,2023-06-21
519,4581,101,Forastero,Premium,Aucune,2023-09-26
520,2430,96,Forastero,Premium,Aucune,2024-08-19
521,3699,97,Forastero,Standard,Aucune,2024-02-21
522,945,111,Trinitario,Premium,UTZ,2025-03-12
523,9330,68,Forastero,Standard,Rainforest Alliance,2023-03-10
524,7129,12,Forastero,Standard,Fairtrade,2024-05-11
525,10013,110,Forastero,Premium,Aucune,2024-12-30
526,3385,42,Forastero,Standard,UTZ,2025-04-25
527,929,90,Forastero,Premium,Aucune,2023-08-08
528,6211,79,Forastero,Standard,Aucune,2025-01-05
529,2210,22,Forastero,Premium,Aucune,2023-06-08
530,5176,23,Forastero,Premium,Rainforest Alliance,2025-05-06
531,3962,5,Forastero,Premium,Fairtrade,2023-06-09
532,2007,5,Forastero,Premium,Fairtrade,2025-07-29
533,10205,24,Forastero,Standard,Rainforest Alliance,2024-12-14
534,6280,46,Trinitario,Standard,Rainforest Alliance,2024-06-27
535,1914,16,Forastero,Standard,Aucune,2024-01-09
536,6400,77,Forastero,Standard,Bio,2024-02-12
537,9331,61,Forastero,Standard,Rainforest Alliance,2025-07-18
538,1187,16,Trinitario,Standard,Aucune,2024-03-11
539,11517,16,Forastero,Standard,Aucune,2025-04-19
540,1108,46,Forastero,Premium,Rainforest Alliance,2023-11-22
541,1926,71,Forastero,Premium,Aucune,2024-12-30
542,274,34,Forastero,Premium,Rainforest Alliance,2023-08-07
543,9653,32,Forastero,Standard,Aucune,2023-03-23
544,8343,8,Forastero,Standard,Aucune,2024-07-20
545,902,80,Trinitario,Standard,Aucune,2023-11-09
546,4581,101,Forastero,Standard,Aucune,2025-03-17
547,4123,84,Forastero,Standard,Rainforest Alliance,2024-01-05
548,9808,5,Forastero,Standard,Fairtrade,2025-04-08
549,10044,14,Forastero,Premium,Rainforest Alliance,2024-03-23
550,6872,103,Forastero,Premium,Aucune,2025-02-02
551,7264,7,Forastero,Premium,Rainforest Alliance,2025-10-23
552,91,54,Forastero,Standard,Fairtrade,2024-05-27
553,4575,13,Forastero,Premium,Aucune,2023-11-22
554,2125,4,Forastero,Premium,UTZ,2025-12-04
555,4440,100,Forastero,Standard,Aucune,2023-05-09
556,4070,97,Forastero,Standard,Aucune,2024-02-26
557,11668,63,Forastero,Standard,Fairtrade,2024-05-08
558,7401,7,Trinitario,Standard,Rainforest Alliance,2023-02-26
559,267,71,Forastero,Standard,Aucune,2025-04-03
560,9304,43,Forastero,Standard,Aucune,2025-12-13
561,788,97,Forastero,Premium,Aucune,2023-10-03
562,2231,91,Forastero,Standard,Rainforest Alliance,2023-08-01
563,5666,89,Forastero,Premium,Fairtrade,2023-08-30
564,11468,103,Forastero,Standard,Aucune,2024-09-29
565,746,84,Forastero,Standard,Rainforest Alliance,2025-10-04
566,7889,85,Forastero,Standard,Aucune,2023-03-13
567,640,59,Forastero,Standard,Fairtrade,2025-08-24
568,4920,53,Forastero,Premium,Fairtrade,2024-10-22
569,5701,104,Forastero,Standard,Fairtrade,2024-12-22
570,11267,70,Trinitario,Standard,Rainforest Alliance,2023-05-17
571,3108,103,Forastero,Standard,Aucune,2025-11-29
572,8105,35,Forastero,Standard,Aucune,2025-03-08
573,3173,106,Forastero,Premium,Rainforest Alliance,2025-12-23
574,4464,90,Forastero,Standard,Aucune,2024-06-08
575,1464,94,Trinitario,Premium,Rainforest Alliance,2025-11-25
576,6773,63,Trinitario,Premium,Fairtrade,2023-08-13
577,1403,5,Trinitario,Standard,Fairtrade,2023-01-12
578,4520,67,Trinitario,Premium,Bio,2024-09-19
579,9100,118,Forastero,Premium,Aucune,2025-11-13
580,4249,34,Forastero,Standard,Rainforest Alliance,2025-05-11
581,8959,101,Forastero,Standard,Aucune,2023-03-18
582,5891,90,Forastero,Standard,Aucune,2025-04-09
583,6484,97,Forastero,Standard,Aucune,2023-10-10
584,2364,56,Forastero,Premium,Aucune,2024-05-19
585,4879,10,Forastero,Standard,Rainforest Alliance,2024-05-09
586,476,22,Forastero,Standard,Aucune,2024-03-23
587,3719,54,Trinitario,Premium,Fairtrade,2024-10-10
588,1795,46,Forastero,Standard,Rainforest Alliance,2024-12-08
589,10728,84,Forastero,Premium,Rainforest Alliance,2025-11-23
590,1298,68,Forastero,Standard,Rainforest Alliance,2025-07-03
591,2175,45,Forastero,Standard,Aucune,2023-10-02
592,5009,59,Forastero,Premium,Fairtrade,2025-10-15
593,3084,102,Trinitario,Standard,Aucune,2023-05-22
594,6007,74,Trinitario,Standard,Aucune,2025-11-07
595,11489,28,Forastero,Premium,Bio,2023-10-30
596,9794,64,Forastero,Standard,Rainforest Alliance,2024-04-19
597,8163,5,Trinitario,Standard,Fairtrade,2023-09-15
598,6057,65,Forastero,Premium,Fairtrade,2023-11-26
599,6126,21,Forastero,Premium,Aucune,2024-03-10
600,9471,90,Trinitario,Standard,Aucune,2023-02-22
601,11662,67,Forastero,Premium,Bio,2025-06-23
602,11704,105,Forastero,Premium,Bio,2023-11-27
603,3924,49,Forastero,Standard,UTZ,2025-08-18
604,7550,90,Forastero,Premium,Aucune,2024-04-10
605,7893,37,Forastero,Premium,Aucune,2024-03-15
606,5,43,Trinitario,Premium,Aucune,2024-07-27
607,5674,33,Forastero,Standard,Rainforest Alliance,2024-02-04
608,8946,90,Forastero,Standard,Aucune,2024-06-24
609,6578,20,Forastero,Standard,Aucune,2024-03-13
610,2671,10,Forastero,Standard,Rainforest Alliance,2024-09-11
611,9908,77,Forastero,Standard,Bio,2024-12-16
612,9006,8,Forastero,Standard,Aucune,2025-01-02
613,614,22,Forastero,Standard,Aucune,2024-03-07
614,5617,31,Forastero,Standard,Bio,2023-03-03
615,11583,32,Forastero,Standard,Aucune,2023-04-02
616,7445,80,Forastero,Standard,Aucune,2025-05-18
617,6640,55,Trinitario,Standard,UTZ,2024-12-31
618,1813,72,Forastero,Standard,Rainforest Alliance,2023-02-17
619,9270,79,Forastero,Standard,Aucune,2025-08-28
620,2718,115,Forastero,Standard,Aucune,2024-04-03
621,7403,52,Forastero,Premium,Fairtrade,2024-12-04
622,6782,75,Forastero,Standard,Aucune,2023-02-12
623,3694,10,Forastero,Standard,Rainforest Alliance,2023-09-16
624,266,87,Forastero,Standard,Rainforest Alliance,2025-10-30
625,11607,85,Forastero,Standard,Aucune,2024-12-12
626,7183,38,Forastero,Standard,Aucune,2025-10-07
627,241,44,Forastero,Standard,Bio,2025-07-19
628,2364,56,Forastero,Standard,Aucune,2024-11-29
629,9521,108,Forastero,Standard,Fairtrade,2025-08-31
630,643,40,Forastero,Premium,Aucune,2023-10-24
631,6801,106,Forastero,Standard,Rainforest Alliance,2024-03-24
632,11797,31,Forastero,Standard,Bio,2025-01-26
633,647,38,Forastero,Standard,Aucune,2023-07-17
634,6537,10,Forastero,Standard,Rainforest Alliance,2024-01-02
635,2488,45,Forastero,Standard,Aucune,2023-09-29
636,8170,51,Forastero,Standard,Bio,2024-05-24
637,4612,87,Forastero,Premium,Rainforest Alliance,2024-05-08
638,11615,3,Forastero,Standard,Aucune,2023-01-11
639,1265,55,Forastero,Premium,UTZ,2025-12-23
640,5619,18,Forastero,Standard,Rainforest Alliance,2024-07-20
641,5442,32,Forastero,Premium,Aucune,2025-05-17
642,5454,34,Forastero,Premium,Rainforest Alliance,2023-07-21
643,3739,34,Forastero,Standard,Rainforest Alliance,2023-02-13
644,3857,61,Forastero,Premium,Rainforest Alliance,2023-12-05
645,4192,84,Criollo,Standard,Rainforest Alliance,2023-11-03
646,5695,83,Forastero,Standard,Aucune,2024-05-23
647,677,118,Forastero,Standard,Aucune,2025-05-24
648,593,6,Forastero,Premium,Aucune,2025-08-24
649,4430,14,Forastero,Standard,Rainforest Alliance,2025-06-14
650,11089,101,Forastero,Standard,Aucune,2024-08-10
651,5209,101,Forastero,Standard,Aucune,2025-10-03
652,230,111,Forastero,Standard,UTZ,2025-10-05
653,11711,75,Forastero,Standard,Aucune,2025-05-30
654,11046,41,Trinitario,Premium,Fairtrade,2025-03-11
655,8666,67,Forastero,Standard,Bio,2023-09-09
656,5108,110,Forastero,Standard,Aucune,2023-12-29
657,1854,45,Forastero,Standard,Aucune,2023-10-20
658,3023,64,Trinitario,Standard,Rainforest Alliance,2025-02-03
659,7118,11,Forastero,Standard,Aucune,2024-10-23
660,3572,27,Forastero,Standard,Fairtrade,2025-07-29
661,11098,48,Forastero,Premium,Aucune,2023-05-21
662,10414,41,Forastero,Standard,Fairtrade,2025-05-16
663,10178,57,Forastero,Standard,Fairtrade,2023-09-10
664,8986,65,Forastero,Standard,Fairtrade,2023-03-01
665,9232,112,Forastero,Standard,Aucune,2024-05-26
666,6945,16,Forastero,Standard,Aucune,2023-12-29
667,2770,116,Forastero,Standard,Aucune,2024-02-05
668,1068,67,Forastero,Standard,Bio,2024-04-25
669,1294,92,Forastero,Standard,UTZ,2025-06-12
670,7607,90,Forastero,Standard,Aucune,2023-12-03
671,9687,75,Forastero,Standard,Aucune,2025-07-16
672,3299,80,Forastero,Standard,Aucune,2024-07-08
673,9953,105,Forastero,Standard,Bio,2025-05-12
674,5533,109,Forastero,Premium,Bio,2023-09-23
675,1333,118,Forastero,Standard,Aucune,2023-10-23
676,4067,86,Forastero,Standard,Fairtrade,2023-08-22
677,1393,87,Forastero,Standard,Rainforest Alliance,2024-10-05
678,11197,93,Forastero,Premium,Fairtrade,2025-02-01
679,812,15,Forastero,Standard,Rainforest Alliance,2024-02-22
680,9092,96,Forastero,Standard,Aucune,2025-12-28
681,8601,62,Forastero,Premium,Aucune,2025-11-18
682,6469,59,Forastero,Standard,Fairtrade,2023-06-12
683,11491,81,Forastero,Standard,Fairtrade,2024-06-13
684,1458,19,Trinitario,Standard,Rainforest Alliance,2024-10-06
685,9642,48,Forastero,Standard,Aucune,2024-07-29
686,1341,21,Forastero,Standard,Aucune,2024-12-12
687,149,40,Trinitario,Standard,Aucune,2023-08-24
688,7408,27,Trinitario,Standard,Fairtrade,2025-02-08
689,5800,33,Forastero,Premium,Rainforest Alliance,2023-05-20
690,11355,104,Forastero,Premium,Fairtrade,2025-09-27
691,1207,68,Forastero,Premium,Rainforest Alliance,2024-08-09
692,5827,104,Trinitario,Standard,Fairtrade,2025-07-11
693,10170,112,Forastero,Standard,Aucune,2024-02-05
694,4329,29,Trinitario,Standard,Rainforest Alliance,2024-05-29
695,6962,63,Forastero,Premium,Fairtrade,2024-05-24
696,6771,34,Trinitario,Standard,Rainforest Alliance,2025-12-10
697,9908,77,Forastero,Premium,Bio,2025-01-29
698,1749,16,Forastero,Premium,Aucune,2025-01-19
699,2766,12,Forastero,Premium,Fairtrade,2023-05-28
700,844,2,Forastero,Standard,Aucune,2025-09-18
701,11624,58,Forastero,Standard,Aucune,2023-03-03
702,4562,23,Forastero,Standard,Rainforest Alliance,2024-10-13
703,3616,23,Forastero,Premium,Rainforest Alliance,2023-01-28
704,7010,1,Forastero,Standard,Aucune,2023-09-21
705,901,94,Forastero,Standard,Rainforest Alliance,2023-04-08
706,8905,22,Trinitario,Premium,Aucune,2023-05-15
707,1647,45,Forastero,Premium,Aucune,2025-11-11
708,10645,17,Forastero,Premium,Aucune,2024-07-25
709,9481,71,Trinitario,Premium,Aucune,2025-11-10
710,813,63,Trinitario,Premium,Fairtrade,2025-05-27
711,11569,107,Forastero,Standard,Aucune,2024-10-30
712,747,116,Forastero,Premium,Aucune,2025-05-01
713,7359,16,Forastero,Standard,Aucune,2024-08-28
714,3352,4,Forastero,Standard,UTZ,2024-08-08
715,7500,108,Forastero,Standard,Fairtrade,2024-11-05
716,7158,72,Forastero,Standard,Rainforest Alliance,2023-10-20
717,9113,94,Forastero,Standard,Rainforest Alliance,2025-08-20
718,731,22,Forastero,Premium,Aucune,2025-07-08
719,11437,44,Forastero,Premium,Bio,2024-10-06
720,1302,35,Forastero,Standard,Aucune,2024-05-13
721,4102,38,Trinitario,Standard,Aucune,2024-05-15
722,324,102,Forastero,Standard,Aucune,2024-12-22
723,7974,56,Criollo,Standard,Aucune,2023-10-03
724,639,115,Forastero,Premium,Aucune,2024-05-23
725,46,92,Forastero,Standard,UTZ,2025-03-23
726,6827,40,Forastero,Premium,Aucune,2024-01-30
727,5879,59,Forastero,Standard,Fairtrade,2025-02-26
728,11082,64,Forastero,Standard,Rainforest Alliance,2025-06-17
729,11243,108,Trinitario,Standard,Fairtrade,2024-04-16
730,10296,107,Forastero,Premium,Aucune,2025-09-16
731,6352,99,Criollo,Standard,Aucune,2025-01-12
732,7958,26,Forastero,Standard,UTZ,2023-04-15
733,11466,57,Forastero,Premium,Fairtrade,2023-06-24
734,737,4,Trinitario,Standard,UTZ,2024-08-02
735,5221,65,Forastero,Standard,Fairtrade,2024-09-28
736,9604,64,Forastero,Standard,Rainforest Alliance,2024-05-01
737,10339,100,Forastero,Standard,Aucune,2023-08-24
738,1934,101,Forastero,Standard,Aucune,2025-09-18
739,1285,55,Trinitario,Standard,UTZ,2023-08-05
740,5189,112,Trinitario,Standard,Aucune,2024-08-11
741,11577,6,Forastero,Premium,Aucune,2025-07-04
742,10223,50,Forastero,Premium,Aucune,2023-08-27
743,8748,19,Forastero,Standard,Rainforest Alliance,2025-11-05
744,10746,31,Forastero,Standard,Bio,2024-06-09
745,4592,67,Forastero,Standard,Bio,2024-07-02
746,870,92,Forastero,Standard,UTZ,2024-07-10
747,376,95,Forastero,Standard,UTZ,2023-09-20
748,8988,61,Forastero,Standard,Rainforest Alliance,2025-05-25
749,7678,59,Forastero,Premium,Fairtrade,2024-10-05
750,11709,99,Forastero,Standard,Aucune,2024-12-08
751,11398,66,Forastero,Standard,Fairtrade,2025-06-06
752,27,81,Forastero,Standard,Fairtrade,2025-11-20
753,480,100,Forastero,Standard,Aucune,2023-12-18
754,4817,34,Forastero,Standard,Rainforest Alliance,2024-04-05
755,5420,101,Forastero,Standard,Aucune,2023-01-08
756,5347,92,Forastero,Standard,UTZ,2023-12-09
757,7958,26,Forastero,Standard,UTZ,2025-05-29
758,8531,48,Forastero,Standard,Aucune,2023-07-16
759,133,26,Forastero,Standard,UTZ,2025-07-18
760,195,112,Forastero,Standard,Aucune,2024-09-11
761,7095,57,Forastero,Standard,Fairtrade,2023-05-06
762,10487,55,Forastero,Standard,UTZ,2023-08-30
763,5594,28,Forastero,Standard,Bio,2023-07-16
764,10765,37,Forastero,Standard,Aucune,2023-08-30
765,4344,86,Forastero,Standard,Fairtrade,2024-10-06
766,3842,78,Forastero,Standard,Rainforest Alliance,2024-06-29
767,7644,50,Forastero,Standard,Aucune,2025-05-23
768,11713,68,Forastero,Standard,Rainforest Alliance,2023-06-02
769,771,5,Forastero,Premium,Fairtrade,2023-01-30
770,7186,34,Forastero,Standard,Rainforest Alliance,2025-07-10
771,2662,113,Trinitario,Premium,UTZ,2025-12-07
772,2926,99,Forastero,Standard,Aucune,2023-09-18
773,8683,23,Forastero,Standard,Rainforest Alliance,2025-07-17
774,7259,4,Trinitario,Standard,UTZ,2025-08-13
775,783,114,Forastero,Standard,Rainforest Alliance,2023-12-17
776,3498,102,Forastero,Standard,Aucune,2024-10-22
777,11404,51,Forastero,Standard,Bio,2023-01-20
778,2635,25,Trinitario,Premium,Aucune,2024-05-05
779,4227,38,Forastero,Standard,Aucune,2023-10-05
780,6186,23,Forastero,Standard,Rainforest Alliance,2024-01-07
781,9475,72,Forastero,Standard,Rainforest Alliance,2025-10-16
782,10086,2,Forastero,Standard,Aucune,2024-08-30
783,9619,12,Forastero,Standard,Fairtrade,2025-04-10
784,6476,9,Forastero,Standard,Aucune,2025-07-27
785,5768,32,Forastero,Standard,Aucune,2024-04-29
786,2036,8,Forastero,Premium,Aucune,2023-10-16
787,3156,10,Forastero,Standard,Rainforest Alliance,2023-07-06
788,9415,86,Forastero,Standard,Fairtrade,2023-08-30
789,9730,50,Forastero,Premium,Aucune,2025-02-07
790,8685,106,Forastero,Standard,Rainforest Alliance,2025-02-26
791,5755,110,Forastero,Standard,Aucune,2023-08-05
792,360,26,Forastero,Standard,UTZ,2023-07-22
793,3042,37,Forastero,Standard,Aucune,2024-06-15
794,2573,110,Forastero,Premium,Aucune,2025-05-07
795,7144,104,Trinitario,Standard,Fairtrade,2023-09-08
796,2039,67,Forastero,Standard,Bio,2023-06-18
797,2770,116,Trinitario,Standard,Aucune,2025-04-25
798,6412,19,Forastero,Standard,Rainforest Alliance,2024-08-04
799,1184,80,Forastero,Standard,Aucune,2023-05-17
800,531,71,Trinitario,Premium,Aucune,2024-05-20
801,2057,19,Forastero,Standard,Rainforest Alliance,2025-11-08
802,2362,38,Forastero,Standard,Aucune,2023-02-08
803,2159,18,Forastero,Standard,Rainforest Alliance,2025-06-25
804,8472,54,Forastero,Premium,Fairtrade,2025-09-23
805,9140,81,Trinitario,Standard,Fairtrade,2025-05-02
806,2790,19,Trinitario,Standard,Rainforest Alliance,2023-04-23
807,8781,13,Forastero,Standard,Aucune,2023-04-30
808,11584,59,Forastero,Premium,Fairtrade,2023-05-29
809,11087,27,Trinitario,Standard,Fairtrade,2023-10-23
810,7330,87,Forastero,Standard,Rainforest Alliance,2025-09-24
811,4974,34,Trinitario,Premium,Rainforest Alliance,2023-06-21
812,8702,30,Trinitario,Standard,Aucune,2024-04-09
813,4238,106,Forastero,Standard,Rainforest Alliance,2024-07-04
814,5756,57,Forastero,Standard,Fairtrade,2025-12-15
815,3680,91,Trinitario,Standard,Rainforest Alliance,2023-08-12
816,5707,80,Forastero,Premium,Aucune,2023-12-05
817,11222,85,Trinitario,Standard,Aucune,2023-07-29
818,10188,117,Forastero,Standard,Fairtrade,2024-07-14
819,6008,38,Forastero,Premium,Aucune,2024-01-16
820,8699,74,Forastero,Standard,Aucune,2023-08-23
821,5932,118,Forastero,Premium,Aucune,2025-05-28
822,5259,13,Forastero,Premium,Aucune,2025-01-03
823,8424,74,Forastero,Premium,Aucune,2025-06-19
824,6928,94,Forastero,Standard,Rainforest Alliance,2023-01-25
825,11743,69,Forastero,Premium,Aucune,2025-08-07
826,4659,117,Forastero,Standard,Fairtrade,2024-02-11
827,9446,108,Trinitario,Premium,Fairtrade,2023-10-30
828,6464,78,Forastero,Standard,Rainforest Alliance,2025-02-02
829,4431,41,Forastero,Premium,Fairtrade,2025-11-09
830,873,31,Trinitario,Premium,Bio,2023-08-15
831,9403,4,Forastero,Premium,UTZ,2023-03-08
832,7557,87,Forastero,Premium,Rainforest Alliance,2025-11-26
833,1534,105,Forastero,Premium,Bio,2025-09-25
834,6115,75,Forastero,Standard,Aucune,2025-01-20
835,11270,11,Forastero,Standard,Aucune,2023-05-12
836,8646,56,Forastero,Standard,Aucune,2024-02-09
837,6882,83,Forastero,Standard,Aucune,2023-06-12
838,1574,56,Forastero,Standard,Aucune,2024-09-10
839,5917,92,Forastero,Standard,UTZ,2025-09-11
840,10401,60,Forastero,Premium,Bio,2025-10-03
841,9716,73,Trinitario,Premium,Fairtrade,2023-05-13
842,11430,99,Forastero,Standard,Aucune,2024-08-15
843,4795,81,Forastero,Standard,Fairtrade,2025-04-03
844,9598,114,Forastero,Premium,Rainforest Alliance,2023-09-04
845,7188,114,Trinitario,Standard,Rainforest Alliance,2024-09-24
846,10896,57,Forastero,Standard,Fairtrade,2024-11-14
847,7165,82,Forastero,Premium,Rainforest Alliance,2023-01-18
848,978,111,Forastero,Standard,UTZ,2024-12-16
849,6341,102,Forastero,Premium,Aucune,2025-10-07
850,64,93,Forastero,Standard,Fairtrade,2024-07-20
851,10519,19,Forastero,Standard,Rainforest Alliance,2023-05-09
852,10273,108,Forastero,Premium,Fairtrade,2025-08-19
853,9476,20,Forastero,Standard,Aucune,2023-10-30
854,8146,113,Forastero,Standard,UTZ,2023-11-10
855,10554,4,Trinitario,Standard,UTZ,2024-03-09
856,279,32,Forastero,Premium,Aucune,2024-06-11
857,3021,120,Forastero,Premium,Rainforest Alliance,2024-07-25
858,11615,3,Forastero,Standard,Aucune,2023-09-20
859,11198,93,Forastero,Standard,Fairtrade,2025-02-08
860,4723,23,Forastero,Standard,Rainforest Alliance,2024-11-25
861,6778,113,Forastero,Standard,UTZ,2025-01-15
862,6313,9,Forastero,Standard,Aucune,2025-08-04
863,693,111,Trinitario,Premium,UTZ,2023-10-10
864,10817,75,Forastero,Standard,Aucune,2024-09-22
865,2897,120,Forastero,Premium,Rainforest Alliance,2024-11-25
